# Wavelength Var_Radius_1 Var_Radius_2 Var_Radius_3 Var_Radius_4
8.955999023437500000e+03 1.757482666015625000e+03 2.613684082031250000e+02 1.267827072143554688e+02 1.603779449462890625e+02
8.957249023437500000e+03 3.052509033203125000e+03 7.138768310546875000e+02 3.984047851562500000e+02 3.602351989746093750e+02
8.958499023437500000e+03 2.474250244140625000e+03 4.309288635253906250e+02 3.216184082031250000e+02 2.393002624511718750e+02
8.959749023437500000e+03 1.372255493164062500e+03 8.203530883789062500e+01 6.146849822998046875e+01 4.781914901733398438e+01
8.960999023437500000e+03 1.462839721679687500e+03 6.687387847900390625e+01 2.288710784912109375e+01 1.494301414489746094e+01
8.962249023437500000e+03 1.360176025390625000e+03 6.723908233642578125e+01 1.801390647888183594e+01 1.273660850524902344e+01
8.963499023437500000e+03 1.439156494140625000e+03 6.535272216796875000e+01 1.855942344665527344e+01 1.483512306213378906e+01
8.964749023437500000e+03 2.120041992187500000e+03 7.902732086181640625e+01 2.049667739868164062e+01 1.579877758026123047e+01
8.965999023437500000e+03 1.218439086914062500e+03 6.113425827026367188e+01 1.710939598083496094e+01 1.164985370635986328e+01
8.967249023437500000e+03 8.952358398437500000e+02 5.790806579589843750e+01 1.715897750854492188e+01 1.472648143768310547e+01
8.968499023437500000e+03 8.395319824218750000e+02 6.247849273681640625e+01 1.859346580505371094e+01 1.669703292846679688e+01
8.969749023437500000e+03 9.798243408203125000e+02 5.837653350830078125e+01 2.591010475158691406e+01 1.965875053405761719e+01
8.970999023437500000e+03 1.656461914062500000e+03 8.714672088623046875e+01 2.900689315795898438e+01 2.322249603271484375e+01
8.972249023437500000e+03 1.130412719726562500e+03 6.338210296630859375e+01 2.373178100585937500e+01 1.622576713562011719e+01
8.973499023437500000e+03 9.007929687500000000e+02 5.971830749511718750e+01 2.146914863586425781e+01 1.756901741027832031e+01
8.974749023437500000e+03 1.119431518554687500e+03 6.847917175292968750e+01 1.915647125244140625e+01 1.814148139953613281e+01
8.975999023437500000e+03 7.340698852539062500e+02 5.878272247314453125e+01 2.114804649353027344e+01 1.336516857147216797e+01
8.977249023437500000e+03 7.288797607421875000e+02 6.368090820312500000e+01 2.300131034851074219e+01 2.123384857177734375e+01
8.978499023437500000e+03 7.901557006835937500e+02 5.769089889526367188e+01 2.434945106506347656e+01 1.860051536560058594e+01
8.979749023437500000e+03 9.958306884765625000e+02 6.748274993896484375e+01 2.843572807312011719e+01 2.938908576965332031e+01
8.980999023437500000e+03 9.190969848632812500e+02 7.309811401367187500e+01 3.213402175903320312e+01 2.307526206970214844e+01
8.982249023437500000e+03 7.544411621093750000e+02 6.239438629150390625e+01 2.745464134216308594e+01 2.149054145812988281e+01
8.983499023437500000e+03 9.027498779296875000e+02 6.179355239868164062e+01 2.812045097351074219e+01 1.796617889404296875e+01
8.984749023437500000e+03 1.719355346679687500e+03 7.055782318115234375e+01 3.351995849609375000e+01 2.950769615173339844e+01
8.985999023437500000e+03 2.527161621093750000e+03 1.127903518676757812e+02 8.296244049072265625e+01 6.074790954589843750e+01
8.987249023437500000e+03 3.242652343750000000e+03 2.368036651611328125e+02 2.208522644042968750e+02 2.265130157470703125e+02
8.988499023437500000e+03 3.291244140625000000e+03 3.080610046386718750e+02 1.913770599365234375e+02 1.874207916259765625e+02
8.989749023437500000e+03 2.681483886718750000e+03 1.237024536132812500e+02 5.624039459228515625e+01 4.754236221313476562e+01
8.990999023437500000e+03 2.697839843750000000e+03 8.223645019531250000e+01 3.894350051879882812e+01 2.691680717468261719e+01
8.992249023437500000e+03 2.409882324218750000e+03 8.896626281738281250e+01 4.354890823364257812e+01 3.458871459960937500e+01
8.993499023437500000e+03 1.094375854492187500e+03 5.111035537719726562e+01 2.786757087707519531e+01 2.222234153747558594e+01
8.994749023437500000e+03 1.069037475585937500e+03 4.570768356323242188e+01 2.316164588928222656e+01 1.404661369323730469e+01
8.995999023437500000e+03 1.003406921386718750e+03 4.880257797241210938e+01 2.577329444885253906e+01 1.442726802825927734e+01
8.997249023437500000e+03 1.082059692382812500e+03 4.354898452758789062e+01 2.754295539855957031e+01 1.791735649108886719e+01
8.998499023437500000e+03 1.719320068359375000e+03 6.864128875732421875e+01 5.246850967407226562e+01 3.473822402954101562e+01
8.999749023437500000e+03 3.621274658203125000e+03 2.309428405761718750e+02 3.447695007324218750e+02 3.032014770507812500e+02
9.000999023437500000e+03 3.973095947265625000e+03 4.020667419433593750e+02 5.101788024902343750e+02 5.196289672851562500e+02
9.002249023437500000e+03 2.440313476562500000e+03 1.645308685302734375e+02 1.514280548095703125e+02 1.820903320312500000e+02
9.003499023437500000e+03 2.246314208984375000e+03 5.374448394775390625e+01 3.533361434936523438e+01 3.030361366271972656e+01
9.004749023437500000e+03 1.229655395507812500e+03 3.934745407104492188e+01 2.724354362487792969e+01 1.954574584960937500e+01
9.005999023437500000e+03 1.565304687500000000e+03 3.874650192260742188e+01 2.639521217346191406e+01 1.802675819396972656e+01
9.007249023437500000e+03 1.628314941406250000e+03 4.011611938476562500e+01 2.677398872375488281e+01 1.802062034606933594e+01
9.008499023437500000e+03 1.524908569335937500e+03 3.737750244140625000e+01 3.199343681335449219e+01 1.408361911773681641e+01
9.009749023437500000e+03 1.274243041992187500e+03 3.498565292358398438e+01 2.332260322570800781e+01 1.468553066253662109e+01
9.010999023437500000e+03 1.206167724609375000e+03 3.578488922119140625e+01 2.336085319519042969e+01 1.410168933868408203e+01
9.012249023437500000e+03 1.529645141601562500e+03 3.740283584594726562e+01 2.520579528808593750e+01 1.539295482635498047e+01
9.013499023437500000e+03 1.299277709960937500e+03 4.034801101684570312e+01 2.024062728881835938e+01 1.689608001708984375e+01
9.014749023437500000e+03 1.584074096679687500e+03 4.740420532226562500e+01 2.829926109313964844e+01 1.358078384399414062e+01
9.015999023437500000e+03 3.012834228515625000e+03 4.088718032836914062e+01 2.832218551635742188e+01 1.690501594543457031e+01
9.017249023437500000e+03 3.688038818359375000e+03 5.149482345581054688e+01 3.685549163818359375e+01 1.625583648681640625e+01
9.018499023437500000e+03 1.354919433593750000e+03 4.460752868652343750e+01 2.927190399169921875e+01 1.339338207244873047e+01
9.019749023437500000e+03 1.409041992187500000e+03 4.579698181152343750e+01 3.209240341186523438e+01 1.758498954772949219e+01
9.020999023437500000e+03 1.344656005859375000e+03 5.232827758789062500e+01 3.175331115722656250e+01 1.701871299743652344e+01
9.022249023437500000e+03 1.723659301757812500e+03 5.002758789062500000e+01 2.889385795593261719e+01 1.459553623199462891e+01
9.023499023437500000e+03 1.686044921875000000e+03 5.376545333862304688e+01 2.663572120666503906e+01 1.289832973480224609e+01
9.024749023437500000e+03 1.638711425781250000e+03 5.265742111206054688e+01 2.721093750000000000e+01 1.649456977844238281e+01
9.025999023437500000e+03 1.613653076171875000e+03 6.467589569091796875e+01 2.474368667602539062e+01 1.177165889739990234e+01
9.027249023437500000e+03 1.608943359375000000e+03 7.223313140869140625e+01 3.447157669067382812e+01 1.368319606781005859e+01
9.028499023437500000e+03 1.215531494140625000e+03 6.132647705078125000e+01 3.491423797607421875e+01 1.580725288391113281e+01
9.029749023437500000e+03 1.093407348632812500e+03 5.742381286621093750e+01 2.882711219787597656e+01 1.308511161804199219e+01
9.030999023437500000e+03 1.143116699218750000e+03 5.769396591186523438e+01 2.441054725646972656e+01 1.176401615142822266e+01
9.032249023437500000e+03 1.159309936523437500e+03 5.785432815551757812e+01 2.440505409240722656e+01 1.430239009857177734e+01
9.033499023437500000e+03 1.160677368164062500e+03 5.970346450805664062e+01 2.533880043029785156e+01 1.412150287628173828e+01
9.034749023437500000e+03 1.166335327148437500e+03 7.202443695068359375e+01 2.385535430908203125e+01 1.427066326141357422e+01
9.035999023437500000e+03 1.175219970703125000e+03 8.606934356689453125e+01 3.265330505371093750e+01 2.668778800964355469e+01
9.037249023437500000e+03 1.259512573242187500e+03 1.218878173828125000e+02 5.928094863891601562e+01 4.225003051757812500e+01
9.038499023437500000e+03 1.257832641601562500e+03 9.313255310058593750e+01 5.812126922607421875e+01 3.324767684936523438e+01
9.039749023437500000e+03 1.170759155273437500e+03 7.317681884765625000e+01 2.505126380920410156e+01 1.765245628356933594e+01
9.040999023437500000e+03 1.107163085937500000e+03 6.002239990234375000e+01 2.041571998596191406e+01 1.145386505126953125e+01
9.042249023437500000e+03 1.068269775390625000e+03 6.285733795166015625e+01 2.181937980651855469e+01 1.128128147125244141e+01
9.043499023437500000e+03 1.019686340332031250e+03 6.608869171142578125e+01 2.682790946960449219e+01 1.294150352478027344e+01
9.044749023437500000e+03 1.060968627929687500e+03 6.862516784667968750e+01 2.108303070068359375e+01 1.234713363647460938e+01
9.045999023437500000e+03 1.011993164062500000e+03 6.570481872558593750e+01 2.460762023925781250e+01 1.662008476257324219e+01
9.047249023437500000e+03 1.054822387695312500e+03 9.199636077880859375e+01 4.291109848022460938e+01 3.769921875000000000e+01
9.048499023437500000e+03 1.186599121093750000e+03 1.612272644042968750e+02 9.094008636474609375e+01 8.071206665039062500e+01
9.049749023437500000e+03 1.102994873046875000e+03 1.638393707275390625e+02 8.785016632080078125e+01 6.703981781005859375e+01
9.050999023437500000e+03 9.816085205078125000e+02 8.754844665527343750e+01 3.682702255249023438e+01 2.528794288635253906e+01
9.052249023437500000e+03 9.622770385742187500e+02 6.584024047851562500e+01 2.324182128906250000e+01 1.337726974487304688e+01
9.053499023437500000e+03 9.298750610351562500e+02 6.378036117553710938e+01 2.407253837585449219e+01 1.297513961791992188e+01
9.054749023437500000e+03 9.396544189453125000e+02 6.528887939453125000e+01 2.171601104736328125e+01 1.403311824798583984e+01
9.055999023437500000e+03 1.020562316894531250e+03 7.073776245117187500e+01 2.460226821899414062e+01 1.367527961730957031e+01
9.057249023437500000e+03 1.066931762695312500e+03 6.364389419555664062e+01 2.510198974609375000e+01 1.362755298614501953e+01
9.058499023437500000e+03 1.076321166992187500e+03 6.631555175781250000e+01 2.051715087890625000e+01 1.558361053466796875e+01
9.059749023437500000e+03 1.011555358886718750e+03 6.466513061523437500e+01 2.148156166076660156e+01 1.465292072296142578e+01
9.060999023437500000e+03 1.081680908203125000e+03 5.543012619018554688e+01 2.224523735046386719e+01 1.611638832092285156e+01
9.062249023437500000e+03 1.115891113281250000e+03 4.981216049194335938e+01 2.182764053344726562e+01 2.031819725036621094e+01
9.063499023437500000e+03 1.079242675781250000e+03 6.027860641479492188e+01 2.447577095031738281e+01 2.424345588684082031e+01
9.064749023437500000e+03 1.103722778320312500e+03 5.334313583374023438e+01 2.575269317626953125e+01 2.346420097351074219e+01
9.065999023437500000e+03 1.144246948242187500e+03 4.826756668090820312e+01 2.443769836425781250e+01 2.303022956848144531e+01
9.067249023437500000e+03 1.104822631835937500e+03 4.520834732055664062e+01 2.470726966857910156e+01 1.847451591491699219e+01
9.068499023437500000e+03 1.123387329101562500e+03 4.375766754150390625e+01 2.643561935424804688e+01 1.982747840881347656e+01
9.069749023437500000e+03 1.112231811523437500e+03 4.220280456542968750e+01 2.965674591064453125e+01 2.185266876220703125e+01
9.070999023437500000e+03 1.131176025390625000e+03 4.342068481445312500e+01 2.134920310974121094e+01 1.667314338684082031e+01
9.072249023437500000e+03 1.103114990234375000e+03 4.204563522338867188e+01 2.133449172973632812e+01 1.825070953369140625e+01
9.073499023437500000e+03 1.145496948242187500e+03 3.566973876953125000e+01 2.678881072998046875e+01 1.762202072143554688e+01
9.074749023437500000e+03 1.251864257812500000e+03 3.681813430786132812e+01 1.972529602050781250e+01 1.630020332336425781e+01
9.075999023437500000e+03 1.357972412109375000e+03 3.820126342773437500e+01 2.110353279113769531e+01 2.069158172607421875e+01
9.077249023437500000e+03 1.278779785156250000e+03 4.101320266723632812e+01 2.202836799621582031e+01 1.866536140441894531e+01
9.078499023437500000e+03 1.355538818359375000e+03 3.795149993896484375e+01 2.568058395385742188e+01 1.854651832580566406e+01
9.079749023437500000e+03 1.242044677734375000e+03 3.895708847045898438e+01 2.211198234558105469e+01 2.095278930664062500e+01
9.080999023437500000e+03 1.296753906250000000e+03 3.703720855712890625e+01 2.766565132141113281e+01 1.523878669738769531e+01
9.082249023437500000e+03 1.384901977539062500e+03 3.848117828369140625e+01 2.947901725769042969e+01 1.691620254516601562e+01
9.083499023437500000e+03 1.464263183593750000e+03 4.200434112548828125e+01 2.938178443908691406e+01 2.595945739746093750e+01
9.084749023437500000e+03 1.550646484375000000e+03 4.187837982177734375e+01 2.612706375122070312e+01 2.104382133483886719e+01
9.085999023437500000e+03 1.383293701171875000e+03 4.022889709472656250e+01 3.314829635620117188e+01 1.827913093566894531e+01
9.087249023437500000e+03 1.455038940429687500e+03 4.045331192016601562e+01 2.331985282897949219e+01 1.707179832458496094e+01
9.088499023437500000e+03 1.560108642578125000e+03 4.092601394653320312e+01 3.339967727661132812e+01 1.658546447753906250e+01
9.089749023437500000e+03 1.539328125000000000e+03 5.176371002197265625e+01 2.960403823852539062e+01 2.308602905273437500e+01
9.090999023437500000e+03 1.574430664062500000e+03 6.459349060058593750e+01 4.951541519165039062e+01 3.890473175048828125e+01
9.092249023437500000e+03 1.525361816406250000e+03 6.646220397949218750e+01 6.892833709716796875e+01 4.753119277954101562e+01
9.093499023437500000e+03 1.396455688476562500e+03 5.877923583984375000e+01 3.607227706909179688e+01 2.591460609436035156e+01
9.094749023437500000e+03 1.395355957031250000e+03 5.182301712036132812e+01 3.053684425354003906e+01 2.481106758117675781e+01
9.095999023437500000e+03 1.402960205078125000e+03 5.652830886840820312e+01 3.030750846862792969e+01 1.816662406921386719e+01
9.097249023437500000e+03 1.372601562500000000e+03 5.815367126464843750e+01 2.294420433044433594e+01 1.913308715820312500e+01
9.098499023437500000e+03 1.278988037109375000e+03 5.331428527832031250e+01 2.628277969360351562e+01 1.975926399230957031e+01
9.099749023437500000e+03 1.222029785156250000e+03 5.922119522094726562e+01 2.960856056213378906e+01 1.963544273376464844e+01
9.100999023437500000e+03 1.363654663085937500e+03 9.717626953125000000e+01 5.055583953857421875e+01 3.983411026000976562e+01
9.102249023437500000e+03 1.480734008789062500e+03 1.238578109741210938e+02 7.094539642333984375e+01 6.427682495117187500e+01
9.103499023437500000e+03 1.455864624023437500e+03 9.745984649658203125e+01 5.215017318725585938e+01 5.011264419555664062e+01
9.104749023437500000e+03 1.271911254882812500e+03 6.989591217041015625e+01 2.954257392883300781e+01 2.256581306457519531e+01
9.105999023437500000e+03 1.176455810546875000e+03 6.878567504882812500e+01 2.469854354858398438e+01 1.745653343200683594e+01
9.107249023437500000e+03 1.260534301757812500e+03 6.010018920898437500e+01 2.103471755981445312e+01 1.490215587615966797e+01
9.108499023437500000e+03 1.366207763671875000e+03 6.976212310791015625e+01 2.381095504760742188e+01 1.353764629364013672e+01
9.109749023437500000e+03 1.369892700195312500e+03 7.096115112304687500e+01 3.373736953735351562e+01 1.517067050933837891e+01
9.110999023437500000e+03 1.355062255859375000e+03 7.002389526367187500e+01 2.825783920288085938e+01 1.449917221069335938e+01
9.112249023437500000e+03 1.286973510742187500e+03 6.772225952148437500e+01 2.659234046936035156e+01 1.317878341674804688e+01
9.113499023437500000e+03 1.296519287109375000e+03 7.520078277587890625e+01 2.913986396789550781e+01 1.310918998718261719e+01
9.114749023437500000e+03 1.258122558593750000e+03 6.713543701171875000e+01 2.321245002746582031e+01 1.066811275482177734e+01
